,id,year_birth,education,marital_status,income,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,mnt_total_sin_vino,mntwines_sin_cero,mnt_wines_box
1312,10260,1965,Master,Together,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,109,202.0,9.93893065237624
1313,7143,1955,2n Cycle,Together,74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,611,209.0,10.046495677114773
1314,8789,1989,2n Cycle,Married,59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,239,35.0,5.347881820827726
1315,6197,1962,PhD,Single,27238.0,1,1,39,37,0,17,0,0,3,3,3,0,3,9,20,37.0,5.468336708159805
1316,4554,1965,Graduation,Together,47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,277,171.0,9.424125518972811
1317,4937,1973,2n Cycle,Married,46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,32,12.0,3.2885808404328944
1318,1920,1972,Graduation,Married,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,58,44.0,5.853340131401817
1319,8749,1984,Graduation,Together,37235.0,1,0,68,20,2,9,4,6,20,1,1,1,2,4,41,20.0,4.212101396812377
1320,1650,1960,Master,Married,81843.0,0,0,13,779,86,537,34,69,138,1,5,9,12,3,864,779.0,14.868544104391137
1321,10377,1958,Master,Together,46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,227,170.0,9.40633762549138
1322,9206,1968,Graduation,Together,77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,630,491.0,13.018928309725126
1323,10971,1977,Graduation,Single,37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,300,173.0,9.459458016185025
1324,6398,1974,Basic,Married,18393.0,1,0,2,7,10,13,16,0,4,2,3,0,3,8,43,7.0,2.4184891682868024
1325,9212,1962,Master,Married,72828.0,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,473,1205.0,16.794422934859412
1326,7937,1982,Graduation,Married,24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,48,10.0,2.9828618582312485
1327,839,1975,PhD,Married,45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,73,97.0,7.804705505414121
1328,4246,1982,Master,Single,6560.0,0,0,2,67,11,26,4,3,262,0,1,0,1,17,306,67.0,6.8498194500720855
1329,158,1945,PhD,Together,71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,851,345.0,11.724022670989573
1330,4832,1979,Graduation,Married,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,95,6.0,2.1877070981936266
1331,5621,1969,Graduation,Married,48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,243,73.0,7.064410442533619
1332,1945,1962,Graduation,Married,71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,689,711.0,14.48775337356244
1333,5147,1948,Graduation,Single,90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,650,774.0,14.841452457797292
1334,2535,1978,Master,Married,88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,681,163.0,9.27947007962792
1335,11039,1975,Graduation,Married,51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,229,82.0,7.361713079465018
1336,9495,1982,Graduation,Together,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,791,358.0,11.85516391772747
1337,9635,1983,Master,Married,35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,63,66.0,6.812602003185636
1338,2173,1952,Graduation,Widow,40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,19,13.0,3.426646026793662
1339,942,1982,Graduation,Single,39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,160,139.0,8.809213529407032
1340,9386,1962,Graduation,Together,50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,46,274.0,10.93025823625902
1341,5510,1977,Master,Married,43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,179,262.0,10.78051338336186
1342,873,1949,Master,Married,62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,79,1099.0,16.37266701395155
1343,2253,1990,Graduation,Married,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,53,32.0,5.15665464992511
1344,5181,1982,Basic,Single,24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,22,2.0,0.7477012808066248
1345,979,1975,Graduation,Single,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,106,6.0,2.1877070981936266
1346,10390,1959,2n Cycle,Married,26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,24,6.0,2.1877070981936266
1347,4698,1983,PhD,Married,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,275,135.0,8.724744614284834
1348,7793,1976,Graduation,Together,62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,159,641.0,14.06466379600345
1349,1745,1962,PhD,Divorced,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,599,714.0,14.505142470995862
1350,10590,1956,PhD,Together,76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,689,794.0,14.949009177154968
1351,5080,1993,Graduation,Single,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,838,420.0,12.433631038567828
1352,8369,1987,Graduation,Together,18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,27,1.0,0.0
1353,5232,1965,Graduation,Married,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,141,86.0,7.485680103106322
1354,2407,1982,Graduation,Married,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,732,823.0,15.101254190704779
1355,3834,1962,Graduation,Single,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,630,231.0,10.367124176424765
1356,7912,1978,Graduation,Married,38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,95,8.0,2.6247053095507065
1357,7712,1946,PhD,Single,62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,452,182.0,9.614600256757965
1358,1065,1963,Graduation,Single,80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,1361,557.0,13.506166532218185
1359,7275,1971,Master,Single,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,52,79.0,7.265587744031633
1360,1343,1968,Graduation,Together,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,218,368.0,11.953523782130707
1361,1384,1992,Basic,Married,17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,56,6.0,2.1877070981936266
1362,9967,1974,Graduation,Divorced,53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,287,160.0,9.223787358264797
1363,6181,1950,2n Cycle,Together,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,451,488.0,12.9955878341629
1364,10507,1977,2n Cycle,Divorced,59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,106,691.0,14.37033204267514
1365,2674,1958,Master,Single,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,600,543.0,13.406752185588969
1366,2698,1976,Graduation,Single,47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,161,254.0,10.677668292686217
1367,3231,1973,Graduation,Married,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,25,5.0,1.9244818756988418
1368,4096,1968,Master,Divorced,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,75,112.0,8.196846095005998
1369,10476,1958,Graduation,Married,67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,117,134.0,8.703321227457364
1370,5948,1975,Graduation,Single,57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,94,143.0,8.891797489520275
1371,9140,1960,2n Cycle,Together,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,40,51.0,6.192940097231403
1372,10258,1965,Master,Single,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,8,27.0,4.8041017813813705
1373,5675,1960,PhD,Divorced,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,34,459.0,12.763956636706352
1374,4743,1969,PhD,Married,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,282,689.0,14.358443942056592
1375,8805,1960,Graduation,Single,48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,88,283.0,11.03922700321942
1376,1542,1975,Graduation,Single,56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,49,347.0,11.744447695733236
1377,6770,1985,Graduation,Married,21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,63,5.0,1.9244818756988418
1378,8773,1971,Master,Together,57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,42,280.0,11.003209908033588
1379,10475,1970,Master,Together,51381.5,0,1,39,187,5,65,26,20,14,2,4,2,6,5,130,187.0,9.698206723206157
1380,10420,1955,Master,Divorced,46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,127,95.0,7.748889499881437
1381,7514,1956,2n Cycle,Together,54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,93,84.0,7.424275230965478
1382,2902,1958,Graduation,Together,51381.5,1,1,87,19,4,12,2,2,6,1,1,0,3,5,26,19.0,4.114700875314277
1383,4345,1964,2n Cycle,Single,51381.5,1,1,49,5,1,9,2,0,4,1,1,0,2,7,16,5.0,1.9244818756988418
1384,793,1973,Graduation,Married,20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,27,18.0,4.013194043644647
1385,10909,1948,Graduation,Married,92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,907,992.0,15.913233600259405
1386,3769,1972,PhD,Together,51381.5,1,0,17,25,1,13,0,0,3,1,1,0,3,7,17,25.0,4.64860867107991
1387,8702,1976,2n Cycle,Together,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,13,9.0,2.811601860188697
1388,4791,1980,Graduation,Together,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,22,19.0,4.114700875314277
1389,2963,1979,Graduation,Together,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,731,709.0,14.476128654515314
1390,8216,1972,Master,Married,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,167,158.0,9.186209069497446
1391,8140,1973,Graduation,Together,22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,85,10.0,2.9828618582312485
1392,10146,1972,PhD,Together,38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,17,25.0,4.64860867107991
1393,5289,1975,2n Cycle,Single,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,64,8.0,2.6247053095507065
1394,2587,1972,PhD,Married,29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,6,14.0,3.55661921042866
1395,4405,1956,Master,Married,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,167,622.0,13.943596377188548
1396,8663,1974,Graduation,Divorced,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,4,11.0,3.141177513258352
1397,2589,1972,Graduation,Divorced,26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,34,25.0,4.64860867107991
1398,3421,1968,Master,Divorced,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,273,635.0,14.026739533392123
1399,10490,1969,PhD,Married,51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,317,100.0,7.886761086955084
1400,4094,1961,Graduation,Married,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,88,201.0,9.923326581875124
1401,9958,1972,Graduation,Married,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,127,642.0,14.070957419086291
1402,2534,1953,Graduation,Married,37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,91,97.0,7.804705505414121
1403,4188,1957,Graduation,Single,36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,150,204.0,9.969957966601662
1404,6613,1970,Master,Married,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,214,513.0,13.186759316404592
1405,10827,1967,PhD,Married,36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,58,88.0,7.545975285447943
1406,5491,1951,Master,Together,47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,147,172.0,9.441832035142419
1407,8402,1953,Master,Married,67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,465,329.0,11.557189012276796
1408,8783,1950,Graduation,Married,57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,158,296.0,11.191926087865957
1409,10010,1953,PhD,Divorced,36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,52,100.0,7.886761086955084
1410,618,1977,PhD,Married,69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,375,422.0,12.451143734610515
1411,9121,1972,Graduation,Married,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,472,1218.0,16.844120860649504
1412,361,1969,Master,Married,43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,15,5.0,1.9244818756988418
1413,4310,1944,Graduation,Married,80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,921,507.0,13.141555852819106
1414,2678,1990,Graduation,Single,34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,157,52.0,6.23841752253934
1415,6376,1979,Graduation,Single,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,354,191.0,9.763838890179686
1416,524,1966,Basic,Together,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,94,2.0,0.7477012808066248
1417,10341,1948,Graduation,Together,51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,154,68.0,6.886603862826373
1418,5654,1972,Graduation,Married,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,41,20.0,4.212101396812377
1419,4098,1973,Graduation,Married,24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,24,20.0,4.212101396812377
1420,5824,1972,PhD,Together,34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,1,7.0,2.4184891682868024
1421,7000,1972,2n Cycle,Single,65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,538,279.0,10.991136972386226
1422,2561,1966,Graduation,Single,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,394,977.0,15.845758766822696
1423,5229,1969,PhD,Together,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,12,30.0,5.021207078408531
1424,4086,1959,Graduation,Married,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,54,6.0,2.1877070981936266
1425,2428,1970,Graduation,Married,28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,75,3.0,1.2398505612761228
1426,8254,1974,PhD,Married,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,9,14.0,3.55661921042866
1427,2836,1972,PhD,Married,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,9,10.0,2.9828618582312485
1428,8418,1958,2n Cycle,Single,38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,54,7.0,2.4184891682868024
1429,1362,1972,Graduation,Single,31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,416,33.0,5.221902907566307
1430,7152,1983,Master,Married,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,25,12.0,3.2885808404328944
1431,10033,1973,2n Cycle,Divorced,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,36,2.0,0.7477012808066248
1432,9349,1985,Graduation,Married,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,438,693.0,14.382193194498264
1433,274,1973,Graduation,Single,34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,25,9.0,2.811601860188697
1434,3388,1967,Graduation,Divorced,70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,165,129.0,8.594284021282624
1435,922,1979,2n Cycle,Married,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,32,16.0,3.7961258512559892
1436,8588,1961,Graduation,Married,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,88,201.0,9.923326581875124
1437,2518,1986,2n Cycle,Together,20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,25,5.0,1.9244818756988418
1438,574,1964,Graduation,Married,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,111,14.0,3.55661921042866
1439,3220,1983,Graduation,Married,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,127,29.0,4.9508101046881015
1440,5967,1952,Graduation,Together,33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,44,26.0,4.7275278557368985
1441,1183,1949,Master,Married,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,13,9.0,2.811601860188697
1442,6856,1979,Graduation,Together,21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,51,14.0,3.55661921042866
1443,4530,1948,Master,Widow,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,958,972.0,15.823086657758077
1444,1553,1946,Graduation,Together,82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,1317,966.0,15.795759099960375
1445,4682,1958,Graduation,Married,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,211,99.0,7.859626310149476
1446,8204,1971,2n Cycle,Married,78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,837,482.0,12.94856729791655
1447,5221,1957,Graduation,Married,52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,165,714.0,14.505142470995862
1448,1232,1982,PhD,Together,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,657,587.0,13.712771058592256
1449,1927,1973,2n Cycle,Together,69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,291,399.0,12.24568225047641
1450,5788,1972,Graduation,Together,46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,153,56.0,6.413742408118401
1451,6652,1965,Graduation,Married,77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,907,227.0,10.310664221487254
1452,6246,1953,Graduation,Single,73892.0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,804,703.0,14.441099534112182
1453,5975,1967,PhD,Single,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,20,37.0,5.468336708159805
1454,6875,1965,PhD,Together,32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,362,167.0,9.352477050089469
1455,4399,1969,Graduation,Together,68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,633,458.0,12.755766968836417
1456,4042,1971,Graduation,Divorced,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,89,91.0,7.6344342080927925
1457,2157,1972,Graduation,Together,26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,62,15.0,3.6795049699090994
1458,10133,1970,Graduation,Single,93790.0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,1047,1302.0,17.15559165494511
1459,2525,1974,PhD,Married,38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,381,153.0,9.09060447140276
1460,8233,1950,Master,Widow,64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,48,508.0,13.14911878855139
1461,9483,1959,Graduation,Together,57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,347,290.0,11.122117045977173
1462,2945,1955,PhD,Together,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,8,38.0,5.526658828046357
1463,10403,1978,Graduation,Together,16531.0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,42,2.0,0.7477012808066248
1464,5074,1986,Master,Married,28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,17,30.0,5.021207078408531
1465,10524,1963,Master,Divorced,49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,409,386.0,12.125410612630523
1466,4690,1953,Graduation,Married,50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,143,443.0,12.631206705255083
1467,7521,1952,Graduation,Together,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,673,901.0,15.490833106876492
1468,7196,1950,PhD,Married,41145.0,1,1,20,9,0,3,0,0,1,1,0,0,3,3,4,9.0,2.811601860188697
1469,4406,1970,Graduation,Together,67419.0,0,1,29,846,84,352,91,56,42,4,9,4,8,5,625,846.0,15.219036808329728
1470,9672,1970,2n Cycle,Married,23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,57,8.0,2.6247053095507065
1471,4864,1977,Graduation,Married,34380.0,1,0,68,72,7,58,13,1,24,4,4,1,3,8,103,72.0,7.029630456353589
1472,4706,1966,Graduation,Single,34704.0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,11,29.0,4.9508101046881015
1473,4070,1969,PhD,Married,94871.0,0,2,99,169,24,553,188,0,144,1,8,5,4,7,909,169.0,9.38846749868877
1474,25,1958,Graduation,Married,65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,655,460.0,12.772132326416727
1475,3697,1954,Graduation,Together,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,65,69.0,6.922966538373008
1476,217,1956,Master,Single,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,984,556.0,13.499130887593488
1477,4220,1970,PhD,Married,59892.0,0,1,26,73,0,13,0,1,0,1,2,1,3,3,14,73.0,7.064410442533619
1478,5286,1987,Master,Single,41020.0,0,0,68,112,1,54,7,7,36,1,3,2,4,3,105,112.0,8.196846095005998
1479,9559,1961,PhD,Married,57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,90,944.0,15.694405193399595
1480,2849,1979,Graduation,Single,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,915,265.0,10.818445823217877
1481,7787,1960,Graduation,Together,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,293,526.0,13.28329577762003
1482,3102,1981,2n Cycle,Together,19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,30,2.0,0.7477012808066248
1483,5868,1980,Graduation,Married,19107.0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,44,2.0,0.7477012808066248
1484,8370,1976,2n Cycle,Together,75484.0,0,1,50,378,97,259,197,194,34,2,7,3,6,4,781,378.0,12.049809726368016
1485,9988,1976,Master,Single,70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,307,553.0,13.477964252212358
1486,2939,1970,Master,Together,79419.0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,880,751.0,14.715033907530124
1487,5529,1946,PhD,Together,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,38,406.0,12.309175950653085
1488,9743,1955,Graduation,Married,76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,461,1449.0,17.66464839041574
1489,5763,1972,Master,Together,49854.0,1,0,63,123,17,171,39,0,30,5,6,2,5,6,257,123.0,8.458975310666363
1490,3478,1971,PhD,Married,60585.0,1,1,17,267,42,309,55,42,21,10,7,4,9,5,469,267.0,10.843547463147504
1491,7494,1950,PhD,Divorced,42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,60,209.0,10.046495677114773
1492,1763,1988,Graduation,Together,87679.0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,1265,1259.0,16.998183668345327
1493,7250,1978,Graduation,Together,57867.0,1,0,48,344,35,178,15,23,17,7,7,2,9,6,268,344.0,11.713775323957417
1494,2005,1990,Graduation,Married,35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,53,22.0,4.395974737150925
1495,10770,1959,Graduation,Married,65492.0,0,0,73,247,161,295,210,85,47,2,4,7,13,2,798,247.0,10.585573980559637
1496,6885,1977,Graduation,Divorced,32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,17,38.0,5.526658828046357
1497,2072,1969,PhD,Together,53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,168,896.0,15.466670596179755
1498,9463,1959,Graduation,Together,71706.0,0,1,16,931,56,253,91,98,14,4,9,5,7,5,512,931.0,15.633640614065063
1499,6318,1988,Graduation,Married,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,608,758.0,14.75382676469822
1500,4093,1975,Master,Together,53253.0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,220,216.0,10.151271941992427
1501,5751,1973,2n Cycle,Divorced,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,36,2.0,0.7477012808066248
1502,3340,1977,Graduation,Married,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,192,244.0,10.545477548959052
1503,3594,1973,Master,Married,54108.0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,208,539.0,13.377979238410697
1504,3584,1955,PhD,Single,49667.0,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,215,1181.0,16.701557617456963
1505,3643,1974,Master,Married,63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,178,750.0,14.709468951898216
1506,851,1972,Master,Married,57136.0,1,1,48,306,5,109,21,109,92,9,5,2,10,6,336,306.0,11.305847343918268
1507,7706,1975,2n Cycle,Together,46772.0,0,1,88,350,104,189,197,151,57,6,11,8,5,8,698,350.0,11.774912842454249
1508,3967,1971,PhD,Married,78931.0,0,0,19,331,197,170,58,152,35,1,2,8,13,1,612,331.0,11.578386543883253
1509,10128,1958,Graduation,Together,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,287,620.0,13.930684464333389
1510,486,1988,Graduation,Married,84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,764,434.0,12.554874643185238
1511,9,1975,Master,Single,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,63,57.0,6.456032775006331
1512,9451,1965,Graduation,Married,73538.0,0,1,92,811,76,428,99,137,107,3,10,4,9,7,847,811.0,15.038774647649005
1513,9264,1986,Graduation,Married,79529.0,0,0,1,423,42,706,73,197,197,1,4,8,9,2,1215,423.0,12.459875689094266
1514,3865,1977,2n Cycle,Together,20981.0,0,0,14,2,12,10,6,13,30,1,3,1,2,8,71,2.0,0.7477012808066248
1515,2853,1980,Graduation,Single,51766.0,1,0,74,60,51,87,6,20,51,2,4,2,4,5,215,60.0,6.579506845963583
1516,1490,1962,Graduation,Married,55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,179,675.0,14.274460790412853
1517,6310,1978,Graduation,Married,33039.0,1,0,4,30,8,12,8,8,12,1,2,0,4,5,48,30.0,5.021207078408531
1518,10380,1972,Master,Married,37787.0,1,0,50,40,1,40,4,3,18,1,3,0,3,8,66,40.0,5.639783201220357
1519,3887,1970,Graduation,Single,27242.0,1,0,2,3,17,26,20,1,39,2,2,0,3,9,103,3.0,1.2398505612761228
1520,4278,1983,PhD,Single,87188.0,0,0,73,910,111,724,49,74,55,1,10,2,6,3,1013,910.0,15.534061948673612
1521,8643,1971,Graduation,Together,69930.0,0,0,21,252,98,827,219,70,196,1,4,5,12,3,1410,252.0,10.65156081266638
1522,1998,1976,Graduation,Single,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,50,34.0,5.28561879406011
1523,10795,1973,PhD,Married,37401.0,1,0,14,19,3,19,3,1,3,2,2,0,3,7,29,19.0,4.114700875314277
1524,11110,1973,Graduation,Single,3502.0,1,0,56,2,1,1,0,0,1,0,0,0,0,14,3,2.0,0.7477012808066248
1525,2408,1976,Graduation,Married,58597.0,1,1,20,490,0,184,10,28,21,12,7,4,9,7,243,490.0,13.011160606085411
1526,202,1948,PhD,Widow,82032.0,0,0,54,332,194,377,149,125,57,0,4,6,7,1,902,332.0,11.588947670640133
1527,7998,1958,Graduation,Together,28087.0,1,1,77,53,8,17,13,0,21,3,2,2,2,7,59,53.0,6.28321429426158
